batter,player_name,mean_swing_length,mean_estimated_woba,pitch_count,swing_length_rank
682641,"Matos, Luis",7.194649136690647,0.25902189781021895,278,217.0
682657,"Martínez, Angel",7.145111821086262,0.23309489051094892,313,243.0
682829,"De La Cruz, Elly",7.164156047144152,0.3268774703557312,1103,232.0
682928,"Abrams, CJ",7.390453128295255,0.29612857142857146,1138,133.0
682985,"Greene, Riley",7.125762601547389,0.332704347826087,1034,250.0
682998,"Carroll, Corbin",6.886795774925963,0.3001689587426326,1013,344.0
683002,"Henderson, Gunnar",7.164203959839357,0.3569172535211268,1245,231.0
683011,"Volpe, Anthony",7.015346549618321,0.26640986394557825,1310,302.0
683146,"Baty, Brett",7.397534295302013,0.213075,298,131.0
683734,"Vaughn, Andrew",7.464511519337016,0.30291650485436894,1086,109.0
683737,"Busch, Michael",7.118038288822947,0.30092601431980903,1011,251.0
686217,"Frelick, Sal",6.820416933497537,0.26975794621026894,812,366.0
686469,"Pasquantino, Vinnie",7.287689037698412,0.3114352441613588,1008,176.0
686527,"Canzone, Dominic",7.55132737804878,0.2924647887323944,328,78.0
686611,"Crews, Dylan",7.398292198275862,0.32032710280373833,232,130.0
686668,"Doyle, Brenton",7.277972892156863,0.3221583514099783,1020,181.0
686676,"Lee, Korey",7.077222196319019,0.2456765578635015,815,271.0
686681,"Massey, Michael",7.082851156462585,0.29567536231884056,735,269.0
686780,"Pagés, Pedro",6.7834081339712915,0.25751351351351354,418,374.0
686797,"Lee, Brooks",6.88711715210356,0.26700641025641025,309,343.0
686823,"Brennan, Will",6.792069022900764,0.27481818181818185,655,372.0
687231,"Hernaiz, Darell",7.059543674418604,0.2456448598130841,215,277.0
687263,"Neto, Zach",6.971652427184465,0.2764051172707889,1030,316.0
687363,"Scott II, Victor",6.347210772532189,0.2611834862385321,233,428.0
687401,"Ortiz, Joey",7.435328100961538,0.26933665835411474,832,119.0
687462,"Horwitz, Spencer",6.922886131805157,0.3007108843537415,698,332.0
687529,"McCray, Grant",7.064715155038759,0.2302429906542056,258,275.0
687597,"Beck, Jordan",7.634851783625731,0.25190131578947367,342,58.0
689172,"Wisely, Brett",6.59169078774617,0.23218981481481482,457,409.0
690993,"Keith, Colt",6.60260773006135,0.2895636743215031,978,407.0
691016,"Soderstrom, Tyler",7.453653983050848,0.32111585365853657,354,113.0
691023,"Walker, Jordan",8.109759180887371,0.2732753623188406,293,8.0
691026,"Winn, Masyn",7.192147744227354,0.27381015037593986,1126,218.0
691406,"Caminero, Junior",8.287219657534246,0.2895974025974026,292,4.0
691718,"Crow-Armstrong, Pete",6.912456333333333,0.2681374269005848,840,335.0
693304,"Gonzales, Nick",7.243023302013422,0.3088529411764706,745,191.0
694192,"Chourio, Jackson",7.301301740473738,0.317853813559322,971,170.0
694384,"Schanuel, Nolan",6.450928164196123,0.29126941747572815,877,423.0
694388,"Loperfido, Joey",7.658648479532164,0.2546556603773585,513,55.0
694497,"Carter, Evan",7.0162481,0.2823564356435644,200,301.0
694671,"Langford, Wyatt",6.883150518191842,0.32284037558685447,907,346.0
695578,"Wood, James",7.388801950286807,0.34385245901639344,523,136.0
696100,"Goodman, Hunter",7.163501188340807,0.260734375,446,233.0
696285,"Young, Jacob",6.4670299407582945,0.2705232273838631,844,421.0
700242,"Sweeney, Trey",7.565515547169811,0.26645762711864407,265,74.0
700250,"Rice, Ben",7.353183211009174,0.3106857142857143,327,149.0
700932,"Manzardo, Kyle",7.5427725382263,0.27459235668789805,327,80.0
701538,"Merrill, Jackson",7.449004561983471,0.3553561643835616,1210,115.0
702358,"Lipscomb, Trey",7.5747692937853115,0.22093292682926827,354,69.0
702616,"Holliday, Jackson",6.985524694960212,0.244121387283237,377,312.0
807799,"Yoshida, Masataka",7.21330197309417,0.29168621700879765,669,207.0
808982,"Lee, Jung Hoo",7.345261971153846,0.2931578947368421,208,151.0
